dac_sector_category_id,dac_sector_category_name,dac_sector_code,dac_sector_name,transaction_type_id,transaction_type_name,fiscal_year,current_amount,constant_amount
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2001,8078262,10943711
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2002,370333,493703
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2003,542800,710058
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2004,5888229,7516420
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2005,5336795,6605097
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2006,9765648,11705727
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2007,41955015,48960512
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2008,42598982,48701171
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2009,119403463,134937857
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2010,65175146,73011926
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2011,129997033,142727724
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2012,168654721,181849737
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2013,112425155,119207807
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2014,142980342,148896123
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2015,157986549,162560865
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2016,152808667,155435709
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2017,183303559,183303559
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2018,80417986,79177876
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2001,28243572,38261883
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2002,-10447544,-13928003
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2003,19213627,25134065
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2004,6207484,7923956
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2005,4237289,5244292
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2006,3645515,4369747
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2007,6471706,7552326
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2008,24307730,27789741
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2009,48386983,54682130
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2010,91624712,102641828
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2011,81972229,89999809
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2012,94409454,101795760
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2013,120766451,128052331
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2014,134824038,140402349
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2015,153769068,158221273
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2016,162920546,165721418
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2017,138567520,138567520
9,Humanitarian,740,Disaster Prevention and Preparedness,3,Disbursements,2018,108298095,106628049
9,Humanitarian,930,Refugees in Donor Countries,2,Obligations,2007,61196,71414
9,Humanitarian,930,Refugees in Donor Countries,3,Disbursements,2007,61196,71414
10,Administrative Costs,911,Operating Expenses,2,Obligations,2001,791043982,1071636022
10,Administrative Costs,911,Operating Expenses,2,Obligations,2002,827912635,1103720731
10,Administrative Costs,911,Operating Expenses,2,Obligations,2003,894495498,1170123148
10,Administrative Costs,911,Operating Expenses,2,Obligations,2004,1034229098,1320210427
10,Administrative Costs,911,Operating Expenses,2,Obligations,2005,1173761891,1452708714
10,Administrative Costs,911,Operating Expenses,2,Obligations,2006,1247745804,1495627424
10,Administrative Costs,911,Operating Expenses,2,Obligations,2007,1483797092,1731556239
10,Administrative Costs,911,Operating Expenses,2,Obligations,2008,1603425417,1833111811
10,Administrative Costs,911,Operating Expenses,2,Obligations,2009,1548862605,1750369629
10,Administrative Costs,911,Operating Expenses,2,Obligations,2010,1987207842,2226153439
10,Administrative Costs,911,Operating Expenses,2,Obligations,2011,1438552191,1579430505
10,Administrative Costs,911,Operating Expenses,2,Obligations,2012,1851887391,1996773113
10,Administrative Costs,911,Operating Expenses,2,Obligations,2013,2004301496,2125221524
10,Administrative Costs,911,Operating Expenses,2,Obligations,2014,2028894065,2112839273
10,Administrative Costs,911,Operating Expenses,2,Obligations,2015,1953974653,2010549697
10,Administrative Costs,911,Operating Expenses,2,Obligations,2016,2052546800,2087833606
10,Administrative Costs,911,Operating Expenses,2,Obligations,2017,2443463694,2443463694
10,Administrative Costs,911,Operating Expenses,2,Obligations,2018,988570246,973325682
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2001,780348807,1057147175
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2002,789762919,1052861940
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2003,929793630,1216297906
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2004,1002984025,1280325577
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2005,1068766054,1322760364
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2006,1154074443,1383346911
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2007,1168752275,1363906350
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2008,1370489217,1566808147
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2009,1374078868,1552846490
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2010,1704503000,1909455624
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2011,1520916169,1669860439
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2012,2019023748,2176985708
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2013,2009902699,2131160619
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2014,1979682181,2061591220
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2015,1927014801,1982809260
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2016,2081845429,2117635903
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2017,2291697906,2291697906
10,Administrative Costs,911,Operating Expenses,3,Disbursements,2018,1231202563,1212216441
10,Administrative Costs,912,Program Design and Learning,2,Obligations,2007,48101507,56133328
10,Administrative Costs,912,Program Design and Learning,2,Obligations,2008,62725548,71710802
10,Administrative Costs,912,Program Design and Learning,2,Obligations,2009,37753236,42664935
10,Administrative Costs,912,Program Design and Learning,2,Obligations,2010,56855688,63692105
10,Administrative Costs,912,Program Design and Learning,2,Obligations,2011,83451646,91624122
10,Administrative Costs,912,Program Design and Learning,2,Obligations,2012,82037374,88455710
10,Administrative Costs,912,Program Design and Learning,2,Obligations,2013,103496951,109740950
10,Administrative Costs,912,Program Design and Learning,2,Obligations,2014,108483374,112971849
10,Administrative Costs,912,Program Design and Learning,2,Obligations,2015,156336081,160862618
10,Administrative Costs,912,Program Design and Learning,2,Obligations,2016,125446706,127603371
10,Administrative Costs,912,Program Design and Learning,2,Obligations,2017,135587179,135587179
10,Administrative Costs,912,Program Design and Learning,2,Obligations,2018,52605891,51794663
10,Administrative Costs,912,Program Design and Learning,3,Disbursements,2007,18518682,21610860
10,Administrative Costs,912,Program Design and Learning,3,Disbursements,2008,47708080,54542148
10,Administrative Costs,912,Program Design and Learning,3,Disbursements,2009,29127465,32916957
10,Administrative Costs,912,Program Design and Learning,3,Disbursements,2010,46064813,51603724
10,Administrative Costs,912,Program Design and Learning,3,Disbursements,2011,61491965,67513923
10,Administrative Costs,912,Program Design and Learning,3,Disbursements,2012,74486023,80313575
10,Administrative Costs,912,Program Design and Learning,3,Disbursements,2013,92433915,98010470
10,Administrative Costs,912,Program Design and Learning,3,Disbursements,2014,91545717,95333398
10,Administrative Costs,912,Program Design and Learning,3,Disbursements,2015,106830657,109923813
10,Administrative Costs,912,Program Design and Learning,3,Disbursements,2016,104825566,106627688
10,Administrative Costs,912,Program Design and Learning,3,Disbursements,2017,146719457,146719457
10,Administrative Costs,912,Program Design and Learning,3,Disbursements,2018,106667570,105022668
10,Administrative Costs,913,Administration and Oversight,2,Obligations,2008,24486701,27994358
10,Administrative Costs,913,Administration and Oversight,2,Obligations,2009,160461729,181337791
10,Administrative Costs,913,Administration and Oversight,2,Obligations,2010,297938452,333763076
10,Administrative Costs,913,Administration and Oversight,2,Obligations,2011,346083531,379975695
10,Administrative Costs,913,Administration and Oversight,2,Obligations,2012,398759058,429956641
10,Administrative Costs,913,Administration and Oversight,2,Obligations,2013,375746698,398415550
10,Administrative Costs,913,Administration and Oversight,2,Obligations,2014,407739735,424609869
10,Administrative Costs,913,Administration and Oversight,2,Obligations,2015,423732194,436000874
10,Administrative Costs,913,Administration and Oversight,2,Obligations,2016,431032048,438442230
10,Administrative Costs,913,Administration and Oversight,2,Obligations,2017,407626481,407626481
10,Administrative Costs,913,Administration and Oversight,2,Obligations,2018,148417919,146129208
10,Administrative Costs,913,Administration and Oversight,3,Disbursements,2008,4594621,5252784
10,Administrative Costs,913,Administration and Oversight,3,Disbursements,2009,69652943,78714765
10,Administrative Costs,913,Administration and Oversight,3,Disbursements,2010,200288243,224371238
10,Administrative Costs,913,Administration and Oversight,3,Disbursements,2011,292191607,320806078
10,Administrative Costs,913,Administration and Oversight,3,Disbursements,2012,361642156,389935890
10,Administrative Costs,913,Administration and Oversight,3,Disbursements,2013,367773302,389961132
10,Administrative Costs,913,Administration and Oversight,3,Disbursements,2014,368030403,383257591
10,Administrative Costs,913,Administration and Oversight,3,Disbursements,2015,394419949,405839908
10,Administrative Costs,913,Administration and Oversight,3,Disbursements,2016,428397634,435762518
10,Administrative Costs,913,Administration and Oversight,3,Disbursements,2017,427587677,427587677
10,Administrative Costs,913,Administration and Oversight,3,Disbursements,2018,262949511,258894624
